id,speaker,line,addressee,confidence,reasoning,masu_count,desu_count,gozaimasu_count,honorific_verb_count,humble_verb_count,total_polite_count,polite_density
839,坊,バーバ。,銭婆,high,坊 is calling out to his mother 銭婆 (バーバ is his childish term for her).,0,0,0,0,0,0,0.0000
840,銭婆,やれやれ。お母さんと私の区別もつかないのかい。,坊,high,銭婆 is sarcastically expressing that 坊 cannot distinguish between her and his real mother.,0,0,0,0,0,0,0.0000
841,銭婆,そのほうが少しは動きやすいだろ。,千尋,high,銭婆 is telling someone to move more easily; context shows she's addressing the disguised 千尋.,0,0,0,0,0,0,0.0000
842,銭婆,さーてと…お前達は何がいいかね。,group:spirits/customers,medium,"銭婆 is asking what food others want, addressing multiple people present.",0,0,0,0,0,0,0.0000
843,千尋,あっ！,self,high,"千尋's exclamation is a reaction/internal outburst, not addressed to anyone.",0,0,0,0,0,0,0.0000
844,銭婆,フフフ…。,self,high,"銭婆's laugh is a self-directed vocalization/reaction, not dialogue to another character.",0,0,0,0,0,0,0.0000
845,銭婆,このことは内緒だよ。,千尋,high,銭婆 is telling someone to keep a secret; context indicates she's warning the disguised 千尋.,0,0,0,0,0,0,0.0000
846,銭婆,誰かにしゃべるとお前の口が裂けるからね。,千尋,high,"銭婆 continues the warning about the secret, threatening 千尋 specifically with consequences.",0,0,0,0,0,0,0.0000
847,千尋,あなたは誰？,銭婆,high,千尋 is asking 銭婆 who she is.,0,0,0,0,0,0,0.0000
848,銭婆,湯バーバの双子の姉さ。,千尋,high,銭婆 is answering 千尋's question about her identity.,0,0,0,0,0,0,0.0000
849,銭婆,お前さんのおかげで、ここを見物できて面白かったよ。,千尋,high,銭婆 is thanking 千尋 (using お前さん) for the entertainment.,0,0,0,0,0,0,0.0000
850,銭婆,さあ、その竜を渡しな。,千尋,high,銭婆 is ordering 千尋 to hand over ハク (the dragon).,0,0,0,0,0,0,0.0000
851,千尋,ハクをどうするの？ひどいケガなの。,銭婆,high,千尋 is asking 銭婆 a direct question about what will happen to ハク.,0,0,0,0,0,0,0.0000
852,銭婆,そいつは妹の手先のドロボー竜だよ。,千尋,high,銭婆 is responding to 千尋's question with an explanation about ハク.,0,0,0,0,0,0,0.0000
853,銭婆,私の所から大事なハンコを盗み出した。,千尋,high,銭婆 continues explaining the situation about the stolen seal to 千尋.,0,0,0,0,0,0,0.0000
854,ハク,ハクがそんなことするはずない！優しい人だもん。,銭婆,high,"千尋 is protesting 銭婆's claim about ハク, directly addressing her.",0,0,0,0,0,0,0.0000
855,銭婆,竜はみんな優しいよ。優しくて愚かだ。,千尋,high,銭婆 is responding to 千尋's protest with a general statement about dragons.,0,0,0,0,0,0,0.0000
856,銭婆,魔法の力を手に入れようとして、妹の弟子になるなんてね。,千尋,high,銭婆 continues her explanation to 千尋 about why ハク became 湯婆婆's disciple.,0,0,0,0,0,0,0.0000
857,銭婆,この若者は欲深の妹の言いなりだ。,千尋,high,銭婆 is continuing her explanation to 千尋 about ハク's condition and motivation.,0,0,0,0,0,0,0.0000
858,銭婆,さあ、そこをどきな。,千尋,high,銭婆 is giving a direct command to 千尋 to move out of the way.,0,0,0,0,0,0,0.0000
859,銭婆,どのみちこの竜はもう助からないよ。,千尋,high,銭婆 is speaking to 千尋 to inform her that the dragon cannot be saved.,0,0,0,0,0,0,0.0000
860,銭婆,ハンコには守りのまじないがかけてあるからね。盗んだ者が死ぬようにと。,千尋,high,銭婆 is explaining to 千尋 how the curse on the seal works.,0,0,0,0,0,0,0.0000
861,千尋,イヤ！ダメ！,銭婆,high,千尋 is protesting/refusing the 銭婆's actions or statements.,0,0,0,0,0,0,0.0000
862,銭婆,何だろうね？この連中は。,self,high,"銭婆 is speaking to herself, wondering about the group of people.",0,0,0,0,0,0,0.0000
863,銭婆,これっ、おやめ。部屋にお戻りな。,group:spirits,high,銭婆 is commanding a group to stop and return to their rooms.,0,0,0,0,0,0,0.0000
864,銭婆,ん？,self,high,銭婆 is making a brief questioning sound to herself in reaction to something.,0,0,0,0,0,0,0.0000
865,千尋,あっ！,self,high,千尋 is making an exclamation in response to what's happening.,0,0,0,0,0,0,0.0000
866,銭婆,あらあら、油断したねぇ。,self,high,"銭婆 is speaking to herself, realizing she was careless.",0,0,0,0,0,0,0.0000
867,千尋,ハク！あっ、ダメ！キャー！,ハク,high,千尋 is calling out to ハク by name and reacting with alarm.,0,0,0,0,0,0,0.0000
868,千尋,ハク！,ハク,high,千尋 is calling out to ハク again by name.,0,0,0,0,0,0,0.0000
869,釜爺,うわっ！,self,high,釜爺 is exclaiming in surprise at something he witnesses.,0,0,0,0,0,0,0.0000
870,釜爺,何ごとじゃい？！,self,high,"釜爺 is speaking to himself, questioning what is happening.",0,0,0,0,0,0,0.0000
871,千尋,ハク！,ハク,high,千尋 is calling out to ハク by name in distress.,0,0,0,0,0,0,0.0000
872,釜爺,待ちなさい！,千尋,high,"釜爺 is commanding 千尋 to wait, using imperative form.",0,0,0,1,0,1,0.1667
873,千尋,ハク！,ハク,high,千尋 continues calling out to ハク by name.,0,0,0,0,0,0,0.0000
874,千尋,苦しいの？,ハク,high,"千尋 is asking ハク if he is in pain, with direct address.",0,0,0,0,0,0,0.0000
875,釜爺,こりゃー、いかん。,self,high,釜爺 is expressing concern to himself about the situation.,0,0,0,0,0,0,0.0000
876,千尋,ハク！しっかり！,ハク,high,"千尋 is addressing ハク directly, urging him to stay strong.",0,0,0,0,0,0,0.0000
877,千尋,どうしよう？ハクが死んじゃう！,self,high,千尋 is expressing panic to herself about what to do.,0,0,0,0,0,0,0.0000
878,釜爺,体の中で何かが命を食い荒らしとる。,千尋,high,釜爺 is explaining to 千尋 what is happening inside ハク's body.,0,0,0,0,0,0,0.0000
879,千尋,体の中？,釜爺,high,千尋 is asking 釜爺 a clarifying question about what he just said.,0,0,0,0,0,0,0.0000
880,釜爺,強い魔法だ。わしにはどうにもならん。,千尋,high,釜爺 is explaining to 千尋 that it is a powerful spell he cannot handle.,0,0,0,0,0,0,0.0000
881,千尋,ハク、これ、河の神様がくれたおダンゴ。,ハク,high,千尋 is directly addressing ハク with 'ハク' as vocative and explaining what she's giving him.,0,0,0,0,0,0,0.0000
882,千尋,効くかもしれない。食べて。,ハク,high,Continuation of addressing ハク with imperative command 'eat'.,0,0,0,0,0,0,0.0000
883,千尋,ハク、口を開けて！,ハク,high,Direct vocative 'ハク' followed by imperative command to open mouth.,0,0,0,0,0,0,0.0000
884,千尋,ハク、お願い！食べて！,ハク,high,Direct vocative 'ハク' with plea and imperative to eat.,0,0,0,0,0,0,0.0000
885,千尋,ほら、平気だよ。,ハク,high,Reassurance statement 'it's okay' spoken to comfort ハク during feeding.,0,0,0,0,0,0,0.0000
886,釜爺,そりゃあニガダンゴか。,千尋,high,"釜爺 is responding to what 千尋 showed him, identifying it as bitter dango.",0,0,0,0,0,0,0.0000
887,千尋,開けて…いい子だから…。,ハク,high,"Encouragement directed at ハク to open mouth, using 'いい子だから' (be a good boy).",0,0,0,0,0,0,0.0000
888,千尋,大丈夫…。飲み込んで！,ハク,high,Reassurance and instruction to ハク to swallow.,0,0,0,0,0,0,0.0000
889,釜爺,出た！こいつだ！,千尋,high,"釜爺 is exclaiming about what emerged, reporting to 千尋 who is concerned about ハク.",0,0,0,0,0,0,0.0000
890,千尋,あっ！,self,high,"Interjection expressing surprise or concern, likely self-directed reaction.",0,0,0,0,0,0,0.0000
891,千尋,ハンコ！,釜爺,high,"千尋 is calling out to 釜爺 who just caught the spirit, demanding the stamp.",0,0,0,0,0,0,0.0000
892,釜爺,逃げた！あっち！あっち！あっち！,group:workers,high,釜爺 is directing multiple people to chase after the escaped spirit.,0,0,0,0,0,0,0.0000
893,千尋,うわっ！あっ！あっ！,self,high,千尋's exclamations while reacting to the chaos around her.,0,0,0,0,0,0,0.0000
894,千尋,ああああ！,self,high,千尋's continued exclamation of distress during the chase scene.,0,0,0,0,0,0,0.0000
895,釜爺,エンガチョ！千！エンガチョ！,千尋,high,釜爺 is shouting 'エンガチョ' (a Japanese exorcism phrase) and 千's name to warn or direct her.,0,0,0,0,0,0,0.0000
896,釜爺,切った！,self,high,釜爺 is commenting to himself about cutting the connection/curse.,0,0,0,0,0,0,0.0000
897,千尋,おじさん、これ、湯バーバのお姉さんのハンコなの。,釜爺,high,千尋 is explaining to 釜爺 that the stamp belongs to 湯婆婆's older sister.,0,0,0,0,0,0,0.0000
898,釜爺,ゼニーバの？魔女の契約印か！,self,high,"釜爺 is reacting to himself, identifying the stamp as belonging to ゼニーバ and recognizing it as a witch's contract seal.",0,0,0,0,0,0,0.0000
899,釜爺,そりゃまたえらいものを …。,self,high,釜爺 is muttering to himself about the significance of what 千尋 has brought.,0,0,0,0,0,0,0.0000
900,千尋,ああ…やっぱりハクだ！おじさん、ハクよ！,釜爺,high,千尋 is excitedly telling 釜爺 that she has found ハク.,0,0,0,0,0,0,0.0000
901,釜爺,おう…。,千尋,high,釜爺 is responding to 千尋's previous statement about ハク.,0,0,0,0,0,0,0.0000
902,千尋,ハク！ハク！ハク！,ハク,high,"千尋 is calling out to ハク repeatedly, trying to get his attention.",0,0,0,0,0,0,0.0000
903,千尋,おじさん！ハク息してない！,釜爺,high,"千尋 is alerting 釜爺 about ハク's condition, using 'おじさん' as direct address.",0,0,0,0,0,0,0.0000
904,釜爺,まだしとるがな、魔法の傷は油断できんが…。,千尋,high,"釜爺 is reassuring 千尋 that ハク is still breathing, responding to her concern.",0,0,0,0,0,0,0.0000
905,釜爺,これで少しは落ち着くといいんだが…。,self,high,"釜爺 is speaking to himself, expressing a hope without addressing anyone directly.",0,0,0,0,0,0,0.0000
906,釜爺,ハクはな、千と同じように突然ここにやって来てな。,千尋,high,"釜爺 begins explaining ハク's backstory to 千尋, continuing their conversation.",0,0,0,0,0,0,0.0000
907,釜爺,魔法使いになりたいと言いおってな。,千尋,high,釜爺 continues his explanation to 千尋 about ハク's wishes.,0,0,0,0,0,0,0.0000
908,釜爺,わしは反対したんだ。魔女の弟子なんぞ、ろくなことはないってな。,千尋,high,釜爺 continues narrating ハク's history to 千尋.,0,0,0,0,0,0,0.0000
909,釜爺,聞かないんだよ。,千尋,high,釜爺 continues speaking to 千尋 about ハク not listening to his warnings.,0,0,0,0,0,0,0.0000
910,釜爺,もう帰る所はないと、とうとう湯バーバの弟子になっちまった。,千尋,high,釜爺 concludes his explanation to 千尋 about how ハク became 湯婆婆's apprentice.,0,0,0,0,0,0,0.0000
911,釜爺,そのうち、どんどん顔色は悪くなるし、目つきばかりきつくなってな。,千尋,high,釜爺 is continuing his explanation to 千尋 about Haku's transformation.,0,0,0,0,0,0,0.0000
912,千尋,カマジイさん、私これ、湯バーバのお姉さんに返して来る。,釜爺,high,千尋 addresses 釜爺 by his name and asks him to help her find the way.,0,0,0,0,0,0,0.0000
913,千尋,返して、謝って、ハクを助けてくれるように頼んでみる。,釜爺,high,"千尋 is explaining her plan to 釜爺, the character she's been speaking with.",0,0,0,0,0,0,0.0000
914,千尋,お姉さんのいる所を教えて。,釜爺,high,千尋 directly asks 釜爺 to teach her where to find the sister character.,0,0,0,0,0,0,0.0000
915,釜爺,ゼニーバの所へか？,千尋,high,釜爺 responds to 千尋's question about the sister's location by naming Zeniba.,0,0,0,0,0,0,0.0000
916,釜爺,あの魔女は怖えぇぞ。,千尋,high,釜爺 continues warning 千尋 about the danger of visiting Zeniba.,0,0,0,0,0,0,0.0000
917,千尋,お願い！,釜爺,high,千尋 pleads with 釜爺 to help her despite his warning.,0,0,0,0,0,0,0.0000
918,千尋,ハクは私を助けてくれたの。私ハクを助けたい。,釜爺,high,千尋 explains her motivation to 釜爺 to convince him to help.,0,0,0,0,0,0,0.0000
919,釜爺,うーん…行くにはな…。行けるだろうが、帰りがな…。,千尋,high,釜爺 responds to 千尋's plea with his hesitation and concerns.,0,0,0,0,0,0,0.0000
920,釜爺,待ちなさい。,千尋,high,"釜爺 tells 千尋 to wait before departing, addressing her directly.",0,0,0,1,0,1,0.1667
921,釜爺,確か…ここだったか…。,self,high,"釜爺 is talking to himself, searching through items and muttering.",0,0,0,0,0,0,0.0000
922,千尋,みんな、私の靴と服、お願いね。,group:bathhouse workers,high,千尋 is addressing multiple people asking them to find her shoes and clothes.,0,0,0,0,0,0,0.0000
923,リン,千！ずいぶん捜したんだぞ！,千尋,high,リン is directly addressing 千尋 by name and saying they searched for her.,0,0,0,0,0,0,0.0000
924,千尋,リンさん。,リン,high,千尋 is responding to リン by addressing them politely with 'さん'.,0,0,0,0,0,0,0.0000
925,リン,ハクじゃん。何かあったのか？ここ。,千尋,high,"リン is asking 千尋 what happened, addressing her directly.",0,0,0,0,0,0,0.0000
